0.000000	8.180000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000
0.100000	8.176634	8.164227	8.163602	8.172393	8.172748	8.169343	8.169233	8.170135	8.170159	8.169978	8.169974	8.170003	8.170004	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170004	8.170027	8.170165	8.170800	8.172884	8.176730
0.200000	8.163402	8.155522	8.169508	8.183759	8.173681	8.161963	8.167064	8.173416	8.171433	8.168854	8.169480	8.170318	8.170152	8.169925	8.169963	8.170016	8.170008	8.169997	8.169999	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170002	8.170010	8.170048	8.170200	8.170715	8.172092	8.174721	8.177237	8.174666
0.300000	8.151193	8.167812	8.194504	8.187568	8.152783	8.148988	8.177707	8.185466	8.167859	8.161540	8.170136	8.173719	8.170225	8.168627	8.169845	8.170438	8.170066	8.169877	8.169978	8.170031	8.170006	8.169993	8.169998	8.170001	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170001	8.170003	8.170014	8.170057	8.170202	8.170632	8.171691	8.173734	8.176354	8.176981	8.171062	8.158149
0.400000	8.173312	8.208283	8.201460	8.143759	8.117185	8.171491	8.219676	8.184252	8.136235	8.153109	8.187973	8.182391	8.162094	8.163037	8.172932	8.173238	8.169066	8.168706	8.170257	8.170455	8.169940	8.169856	8.170012	8.170041	8.169998	8.169989	8.170000	8.170003	8.170000	8.169999	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170001	8.170004	8.170017	8.170061	8.170195	8.170563	8.171428	8.173107	8.175529	8.177291	8.174927	8.164955	8.150780	8.148344
0.500000	8.228130	8.210015	8.123957	8.075497	8.158337	8.271541	8.233669	8.098280	8.088087	8.202650	8.239893	8.162698	8.123590	8.166492	8.195545	8.175198	8.157895	8.166292	8.175038	8.171997	8.168125	8.169101	8.170631	8.170354	8.169806	8.169875	8.170055	8.170040	8.169986	8.169988	8.170003	8.170003	8.169999	8.169999	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170001	8.170005	8.170019	8.170061	8.170185	8.170505	8.171237	8.172658	8.174847	8.177016	8.176696	8.170120	8.156100	8.142983	8.149791	8.187619
0.600000	8.206430	8.082264	8.022581	8.153765	8.349668	8.314648	8.047918	7.952447	8.187529	8.376163	8.223708	8.020022	8.090621	8.255615	8.239959	8.129108	8.122420	8.185596	8.197183	8.165404	8.156495	8.170746	8.175975	8.170190	8.167609	8.169754	8.170875	8.170143	8.169705	8.169936	8.170092	8.170024	8.169973	8.169992	8.170007	8.170003	8.169998	8.169999	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170002	8.170006	8.170020	8.170060	8.170173	8.170456	8.171087	8.172315	8.174285	8.176564	8.177412	8.173507	8.161860	8.145205	8.137620	8.159544	8.212765	8.251884
0.700000	8.009536	7.961826	8.178715	8.474265	8.416374	7.955057	7.724792	8.124735	8.614052	8.418649	7.839370	7.828236	8.320360	8.485468	8.134543	7.938899	8.142908	8.310967	8.210783	8.094734	8.136665	8.205071	8.191164	8.155345	8.158622	8.175459	8.175408	8.168177	8.167681	8.170540	8.170910	8.169862	8.169669	8.170029	8.170112	8.169996	8.169965	8.169999	8.170011	8.170001	8.169997	8.170000	8.170001	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170001	8.170002	8.170006	8.170020	8.170059	8.170162	8.170413	8.170966	8.172042	8.173815	8.176071	8.177586	8.175618	8.166675	8.150164	8.134453	8.139102	8.182073	8.249035	8.272454	8.178616
0.800000	7.908122	8.262422	8.666213	8.511780	7.752668	7.368946	8.022591	8.990771	8.805632	7.545401	7.225809	8.270004	9.064836	8.363455	7.469301	7.811327	8.572063	8.525145	7.961963	7.901066	8.244538	8.342990	8.153185	8.072879	8.165648	8.218704	8.177735	8.147793	8.164228	8.179261	8.173293	8.166432	8.168395	8.171275	8.170699	8.169576	8.169722	8.170132	8.170102	8.169962	8.169965	8.170010	8.170011	8.169997	8.169997	8.170001	8.170001	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170001	8.170002	8.170007	8.170020	8.170056	8.170151	8.170376	8.170865	8.171817	8.173417	8.175588	8.177475	8.176875	8.170369	8.155597	8.136405	8.127974	8.153194	8.220943	8.292395	8.275998	8.110238	7.901198
0.900000	8.442647	8.933716	8.532014	7.332353	6.841037	7.906197	9.565620	9.397653	6.968699	6.066450	7.894497	10.061242	9.142983	6.509752	6.702441	8.802649	9.599316	7.943863	7.038990	8.013289	8.889084	8.414691	7.747368	7.948496	8.373966	8.327910	8.079151	8.075142	8.203795	8.220888	8.159358	8.145317	8.172343	8.181008	8.169968	8.165447	8.169654	8.171758	8.170257	8.169362	8.169865	8.170218	8.170059	8.169929	8.169977	8.170022	8.170009	8.169994	8.169997	8.170002	8.170001	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170001	8.170002	8.170007	8.170019	8.170054	8.170141	8.170343	8.170780	8.171628	8.173076	8.175134	8.177214	8.177569	8.173089	8.160591	8.140780	8.123991	8.131987	8.186037	8.276397	8.331282	8.240713	7.984561	7.763596	7.891835
1.000000	9.246278	8.329143	6.551647	6.114029	7.788946	10.369779	10.076539	5.665444	4.043296	6.803865	11.170307	10.796897	4.615963	4.060198	8.064343	11.817494	8.771040	4.729867	6.545040	9.843077	9.900218	7.052752	6.774625	8.483528	9.147253	8.110567	7.571026	8.100240	8.491691	8.252906	8.009846	8.107597	8.241428	8.208306	8.140427	8.149545	8.181148	8.179891	8.166144	8.165605	8.171203	8.171818	8.169669	8.169295	8.170075	8.170258	8.169989	8.169911	8.169999	8.170030	8.170002	8.169991	8.169999	8.170003	8.170000	8.169999	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170001	8.170002	8.170007	8.170019	8.170051	8.170131	8.170314	8.170706	8.171466	8.172781	8.174715	8.176875	8.177892	8.175035	8.164850	8.146015	8.124661	8.118870	8.154286	8.242032	8.341668	8.343255	8.138350	7.792416	7.621373	7.959700	8.758948
1.100000	7.645003	5.293959	5.203198	7.604484	11.264632	10.418851	2.946286	1.054433	4.394168	10.741901	13.106177	1.469565	-0.806279	4.186460	12.564079	12.059772	0.138368	2.348587	8.433344	13.850863	6.941233	2.785518	6.989811	11.325703	9.497230	5.845191	6.908380	9.182336	9.174046	7.645815	7.525036	8.341891	8.548608	8.123772	7.970284	8.167981	8.266755	8.181391	8.126390	8.160534	8.188289	8.175729	8.162798	8.167050	8.172663	8.171363	8.169073	8.169420	8.170304	8.170230	8.169906	8.169914	8.170027	8.170030	8.169993	8.169990	8.170002	8.170003	8.170000	8.169999	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170000	8.170001	8.170002	8.170007	8.170018	8.170049	8.170122	8.170288	8.170641	8.171326	8.172523	8.174332	8.176502	8.177968	8.176388	8.168339	8.151278	8.128050	8.112385	8.129499	8.202618	8.320182	8.398117	8.293299	7.941215	7.543644	7.521692	8.170240	9.233696	9.482267
1.200000	3.623746	4.172264	7.137055	11.761727	9.820402	-1.202671	-1.924785	1.187083	6.256656	13.734065	0.598098	-7.469236	0.659467	5.027462	14.765959	-0.166026	-6.524832	0.478478	12.120509	12.336522	-4.401631	2.087030	9.117348	15.081193	3.729259	1.816280	7.914847	12.816005	8.084904	4.789737	7.514511	9.965938	8.818219	7.143508	7.673929	8.624472	8.500496	7.967762	7.981671	8.244827	8.268879	8.145031	8.122389	8.176439	8.191415	8.169149	8.160956	8.169602	8.173606	8.170432	8.168637	8.169740	8.170490	8.170127	8.169832	8.169945	8.170055	8.170022	8.169983	8.169992	8.170005	8.170003	8.169999	8.169999	8.170000	8.170000	8.170000	8.170000	8.170000	8.170001	8.170002	8.170006	8.170018	8.170046	8.170113	8.170265	8.170585	8.171205	8.172296	8.173982	8.176119	8.177883	8.177293	8.171122	8.156162	8.132835	8.110746	8.112222	8.165829	8.281476	8.408532	8.410315	8.137374	7.636425	7.277235	7.530655	8.581014	9.826566	9.347936	6.165564
1.300000	3.126496	6.151612	11.228812	8.597281	-5.011504	-3.754108	-0.662502	1.007732	7.620567	7.959185	-10.845715	1.856956	-1.839798	3.601470	12.090633	-8.409268	3.950193	-1.832313	9.821049	5.526167	-10.967586	0.130786	13.046016	9.474292	-7.699647	2.459652	11.148231	14.415283	-0.158104	2.501381	9.540900	13.445909	5.806063	4.473995	8.522922	10.543510	8.050166	6.791704	8.024691	8.867812	8.327465	7.829350	8.053591	8.318844	8.241393	8.108074	8.131693	8.193634	8.188838	8.161584	8.161420	8.172739	8.173669	8.169198	8.168517	8.170200	8.170569	8.169964	8.169792	8.170000	8.170073	8.170004	8.169975	8.169997	8.170008	8.170001	8.169998	8.170000	8.170003	8.170007	8.170017	8.170043	8.170106	8.170244	8.170534	8.171097	8.172094	8.173664	8.175738	8.177691	8.177862	8.173298	8.160494	8.138173	8.112393	8.101589	8.135175	8.236771	8.386611	8.476924	8.324512	7.836062	7.244208	7.061487	7.720203	9.220400	10.342764	8.346451	3.812453	1.948556
1.400000	4.760198	9.563233	8.056674	-6.602486	-5.237771	-1.486965	-1.107642	0.742955	8.062901	-0.881330	-10.227538	4.288186	5.580752	4.668989	8.938163	-3.184129	8.786414	9.203377	5.158621	-6.119481	-8.025263	-10.013270	5.596130	3.642780	-11.711980	-3.724959	10.917502	7.527563	-9.397431	1.739422	14.189993	10.948310	-3.770745	3.964033	12.401487	12.277809	3.133193	5.148325	9.912164	10.525116	7.002958	6.769553	8.529752	8.971466	8.049527	7.758833	8.178971	8.366546	8.185586	8.081519	8.154352	8.207363	8.180164	8.155033	8.164499	8.175669	8.172663	8.167962	8.168813	8.170694	8.170495	8.169776	8.169805	8.170068	8.170074	8.169981	8.169976	8.170011	8.170025	8.170040	8.170095	8.170225	8.170490	8.171002	8.171915	8.173374	8.175370	8.177432	8.178181	8.174968	8.164229	8.143551	8.116114	8.096294	8.111663	8.193203	8.345338	8.496738	8.470379	8.077444	7.379789	6.828432	6.978251	8.147322	10.027287	10.325384	6.038830	1.174969	0.808629	2.199371
1.500000	7.314338	8.272553	-5.217302	-7.242890	-1.316015	-2.185604	-0.779109	0.502379	7.901378	-6.674122	-4.891393	-3.696304	6.027473	9.067108	3.483752	-0.825726	8.243623	8.638717	-8.341724	-2.688468	-1.010679	-11.224721	-1.981766	3.971204	-12.178917	-5.278736	1.383290	4.451218	-12.090519	-5.844660	10.297360	3.775290	-9.902090	-1.812580	15.316683	6.986911	-5.438082	4.295102	15.432078	9.304039	1.073299	6.378605	11.547037	9.657267	5.957159	7.144815	9.101439	8.847482	7.728508	7.795477	8.333694	8.366196	8.111895	8.075642	8.186529	8.212848	8.166690	8.151610	8.169816	8.177501	8.170669	8.167081	8.169522	8.171086	8.170259	8.169619	8.169895	8.170171	8.170143	8.170165	8.170429	8.170931	8.171762	8.173106	8.175014	8.177132	8.178315	8.176221	8.167382	8.148672	8.121027	8.095027	8.094992	8.154640	8.295277	8.480418	8.563156	8.310200	7.623162	6.815211	6.484247	7.096827	8.824422	10.754256	9.125831	2.679422	-0.690865	0.269056	1.478568	3.411657
1.600000	7.990954	-1.239655	-8.615121	-1.479249	-2.468765	-1.790084	-0.435335	0.684898	7.593723	-5.774835	4.068873	-3.039128	2.020047	11.011222	-0.130618	-0.187393	8.030411	1.184394	-10.445098	3.441234	0.060456	-9.232723	-5.689101	4.698672	-9.346355	1.430035	-1.080781	5.795441	-12.745048	-4.762313	0.722894	2.266114	-11.183735	-9.139454	4.747283	5.253096	-9.629867	-3.599760	15.749105	4.505470	-4.795254	4.315323	17.087498	5.900631	0.725025	7.701550	12.790536	8.071279	5.319223	7.840365	9.591540	8.469791	7.457567	7.951174	8.479604	8.305586	8.038672	8.096699	8.220800	8.206679	8.151398	8.152960	8.176271	8.177481	8.168083	8.166925	8.170606	8.171428	8.170303	8.170371	8.171619	8.173041	8.174690	8.176746	8.178303	8.177158	8.170008	8.153373	8.126513	8.096654	8.084274	8.122744	8.243842	8.440010	8.604518	8.502703	7.915436	6.975000	6.247958	6.302316	7.452044	9.674368	10.911807	6.391897	-0.545136	-1.320276	-0.044872	0.946156	2.402824	5.220637
